gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,InternetService_Fiber_optic,InternetService_No,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_1_2_thn,tenure_group_2_4_thn,tenure_group_4_5_thn,tenure_group_5_thn_plus,Churn
1,0,0,1,-0.7926554591473648,1,0,0,0,0,0,1,1,0,0.05008613831337445,-0.6410122807597517,-0.031489522485956385,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2005421573864221,1,0,1,1,0,0,0,0,0,-0.31759199313263675,-0.9339469851688476,-0.32692390014402856,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,1.0836233527522994,1,0,0,1,1,1,1,1,0,0.3944724424279638,0.9895206028399881,0.3993805750598287,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,-1.2821194970342338,1,0,0,0,0,0,0,0,1,0.11996162030763881,-0.9764446011261794,0.11828844116206648,1,0,0,0,0,1,0,0,0,0,0,1
1,1,1,0,1.613876060463074,1,1,0,1,0,0,1,1,0,1.113191685797542,2.0387766328103067,1.0377126869486604,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.1189648177386107,1,0,0,0,0,0,0,0,0,-1.508802590939623,-0.9627768053012257,-1.491767306280868,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0.3086386260980903,1,0,1,1,0,0,1,0,0,0.006829887555019827,0.12994369435037695,-0.009309636805312887,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,1,1.287566701871828,1,1,0,0,0,0,0,0,1,-1.3590694152376275,-0.3213352813040825,-1.3445582737167976,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,1,0.7165253243371477,1,0,0,0,0,0,0,0,0,-1.4888381675126903,-0.5798807566680778,-1.5084379123114116,0,1,0,1,1,0,0,0,0,1,0,0
0,1,0,0,0.9612573432805821,1,1,1,1,1,0,1,1,0,1.5174712601929299,1.691632198015101,1.4815638242690181,1,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.5479234402039304,1,0,0,1,0,0,0,0,1,0.29797772919778875,-0.38051112399958137,0.3328416002869835,1,0,0,0,1,0,0,1,0,0,0,1
1,1,0,0,-0.9965988082668935,1,0,0,0,0,0,0,0,1,0.15989046716150437,-0.7547933849102504,0.22123689043120234,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.3902159657459017,1,1,0,1,0,0,1,1,1,1.2263234185501608,0.8715424745696082,1.2202323866014426,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0.2678499562741845,0,0,1,1,0,1,0,0,1,-0.8183662807581995,-0.29002240501701015,-0.7664425543213758,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1.287566701871828,1,1,0,0,0,0,0,0,0,-1.327459078144984,-0.3100626458407365,-1.3312754380842355,0,1,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.7981026639849592,1,1,0,0,1,0,1,1,0,1.209686399027717,1.323173033396414,1.2267091074611163,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1.613876060463074,1,1,1,1,1,1,0,1,1,1.3311366415415578,2.3060237916898676,1.3176275181606503,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,1.4099327113435454,0,0,1,0,0,1,1,0,0,-0.6985797401966031,0.3546053414795191,-0.6198957486061852,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.5887121100278361,1,1,0,1,0,0,1,0,1,0.8353534597727282,-0.3353107124048391,0.6602580551548249,1,0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,1.002046013104488,1,1,1,0,1,1,0,1,0,1.2113501009799612,1.5334637183559106,1.208555727544538,1,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-1.4871744655604457,-0.9976714351565737,-1.4824874460650588,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.7518667893234591,1,0,0,0,0,1,0,1,0,-0.19281434671430722,-0.6668975918237315,-0.32238655352490386,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,1.4099327113435454,1,0,0,0,0,0,0,0,0,-1.4755285518947352,-0.41615286809616475,-1.487434066649179,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.5533706450415247,1,0,0,0,1,1,0,1,0,0.8669637968653718,0.8553476746934173,0.9004480879231466,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.5479234402039304,1,0,0,0,0,0,0,0,0,-1.5337581202232888,-0.8838463831095317,-1.66494484805259,0,1,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0.5533706450415247,1,1,1,1,0,0,0,0,0,0.644027735264623,0.684390357140138,0.620179017740703,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-0.2216140816126844,1,0,0,0,0,0,0,0,0,-1.522112206557578,-0.7862161309386809,-1.5365585892537368,0,1,1,0,0,0,1,0,1,0,0,0
0,0,1,0,-1.078176147914705,1,0,0,0,0,1,0,0,1,-0.5238910352109417,-0.8875380064191655,-0.6561379887525055,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.1400367419648729,0,0,0,0,0,1,0,0,1,-1.1211600360666791,-0.5995034924746431,-1.0934647345550186,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.7926554591473648,1,0,0,0,0,0,0,0,1,-1.4954929753216677,-0.8950091488315196,-1.5049222729604221,0,1,1,0,0,1,0,1,0,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-0.6420138738202936,-0.9865086694345858,-0.6406715550594898,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.3283553716957337,1,1,0,1,1,1,1,1,1,1.5274534719063961,2.177871725369723,1.5425940195599805,1,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,0.1565630632570153,-0.9759611742642035,0.15474503486703187,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.4310046355698075,1,0,0,1,1,0,1,0,1,0.8902556241967934,0.7311948669587093,0.8956694223635103,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,-0.18082541178877864,1,1,0,0,0,0,0,0,0,-0.4989355059272758,-0.38677369925699584,-0.4827127099319684,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.8388913338088649,1,0,0,0,1,0,0,1,1,-0.12626626862453147,0.4691775077677966,-0.05217583746526825,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.4310046355698075,1,1,0,0,0,0,1,1,0,0.9800955296179903,0.7167799568925203,0.8703887400480161,1,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0,0.6349479846893362,1,0,0,0,0,0,0,0,1,0.19150080425414795,0.5514259961485066,0.2957726724473205,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.6349479846893362,1,1,0,1,1,0,1,1,1,1.4143217391537775,1.2441547154116335,1.3841193737248207,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.3439800910844016,1,0,1,1,0,1,0,0,0,-0.14789439400370855,-0.3733695908113017,-0.16238590241877654,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,0,-0.6802790187219147,-0.9702039998170365,-0.7815265761923114,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1.3691440415196396,1,0,1,1,0,1,0,0,1,-0.22276098185470627,0.6682175312122186,-0.23834341626584749,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.9612573432805821,1,1,0,1,0,0,1,1,0,1.1780760619350734,1.4608837672147172,1.170824627437976,1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,1.2467780320479223,0,0,1,1,1,0,1,1,0,-0.19614175061879605,0.6228633019795747,-0.20150900924556103,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,1.1652006924001108,1,0,0,0,0,0,0,0,0,-1.5021477831306453,-0.4301282991969213,-1.4393480490430877,0,1,0,1,1,0,0,0,0,0,1,0
0,0,0,1,-0.7518667893234591,1,0,0,0,1,0,1,0,1,-0.16952251938288584,-0.6440446856212366,-0.19928636698865643,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1.613876060463074,1,1,1,1,1,0,1,1,1,1.5224623660496632,2.538134607283092,1.5607405227727407,1,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.5941593148654305,1,0,0,0,0,0,0,0,0,-1.4855107636082014,-0.5539734716558264,-1.4257928593362537,0,1,0,1,1,0,0,0,1,0,0,0
0,1,0,0,0.9612573432805821,1,1,1,1,0,0,0,1,1,1.06328062723021,1.2873774716619288,0.9371710041470604,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.1454839468024673,1,1,0,1,0,1,0,1,1,0.19316450620639225,0.09740027696009326,0.16059097855457072,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,0.6757366545132419,1,0,0,1,1,0,1,1,0,0.43606499123407366,0.6741065493490153,0.4346288655741704,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,1.450721381167451,1,1,1,1,0,0,0,0,1,0.6856202840707327,1.496986964225005,0.6244892195307467,1,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5730873906391682,1,1,1,1,0,1,0,0,0,0.0084935895072646,1.0509817361557365,0.0334486728409716,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.10469527697856156,1,1,0,0,0,0,0,0,0,-1.3840249445212935,-0.6562402269119911,-1.3971695475503212,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,-0.8334441289712705,0,0,0,0,0,1,0,0,0,-1.1527703731593226,-0.8444470938584997,-1.1332498495504453,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.38476876090830736,1,0,1,0,1,0,1,1,1,1.1664301482693626,0.001066487737268667,1.151825667837425,1,0,1,0,1,0,0,1,0,0,0,0
0,1,0,0,0.10469527697856156,1,0,0,0,0,0,0,0,0,0.18817340034965888,0.0565507071231337,0.13864731816613815,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,-0.30319142126049586,1,0,0,0,0,0,0,0,0,-1.4971566772739122,-0.7844142671804072,-1.4818908836226137,0,1,1,0,0,1,0,0,1,0,0,0
0,1,1,1,1.450721381167451,0,0,0,1,1,0,1,1,1,-0.39578598488812333,0.6002960571046111,-0.36995210354313784,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.3086386260980903,1,0,0,1,0,0,0,0,1,-0.49061699616605386,-0.10188145991531657,-0.4463744817909801,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.023117937330750068,1,1,0,0,0,0,0,1,0,0.7072484094499101,0.2001284851299622,0.6055815338796781,1,0,0,0,1,0,0,0,1,0,0,1
1,1,1,0,0.512581975217619,1,1,0,1,1,1,1,0,1,1.124837599463253,0.9824449914965235,1.18127433397776,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,-1.2413308272103278,0,0,0,0,0,0,1,1,0,-0.6752879128651815,-0.9638755027148072,-0.5429015992143549,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-1.4805196577514683,-0.9975835393634871,-1.4758589744823378,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.4310046355698075,1,1,1,1,1,1,1,1,0,1.6688681378471695,1.1447445734307808,1.6209475339147288,1,0,0,1,1,0,0,0,1,0,0,0
1,1,1,1,1.3691440415196396,1,1,0,1,1,1,1,1,1,1.4492594801509098,2.103358066780627,1.4014751728973807,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,0,0.4310046355698075,1,1,0,0,1,1,1,1,1,1.4193128450105104,0.9860047711165274,1.3425517274404455,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,-0.38476876090830736,1,1,0,1,0,1,0,0,0,-0.17284992328737445,-0.38503775734353707,-0.11414035585812911,0,0,0,1,0,0,1,1,0,0,0,0
1,0,1,0,1.1652006924001108,0,0,1,0,1,1,1,1,1,-0.09132852762739928,0.6541761782666471,-0.09884833490633149,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.6702894496756475,1,1,0,1,1,0,0,1,1,0.21645633353781385,-0.4738564562574645,0.3587776757726631,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,-1.2821194970342338,1,1,0,0,0,0,1,1,1,0.9534762983820801,-0.9654356530420928,0.9485045068978736,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.5887121100278361,1,0,0,0,0,0,0,0,0,-1.4905018694649346,-0.829944287999224,-1.4120599354986478,0,1,1,0,0,0,1,1,0,0,0,0
1,0,1,1,-0.2216140816126844,1,1,0,1,0,1,0,0,1,0.6756380723572665,-0.06096596823354206,0.48911460137318086,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0.5533706450415247,1,1,0,1,1,0,0,1,1,0.9734407218090131,0.9308721349030085,1.0242636141721253,1,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0.349427295921996,1,1,1,1,1,0,0,1,1,1.2213323126934275,0.7208451373227718,1.025297775234276,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,-0.8334441289712705,1,0,0,0,0,0,0,0,1,-0.676951614817426,-0.7953353194714072,-0.8246116414799979,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2005421573864221,1,0,0,1,0,0,0,0,1,-0.4989355059272758,-0.9493726968555316,-0.7146894877332078,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,-0.38476876090830736,1,0,1,0,0,1,1,1,1,1.1631027443648736,0.01800840185469526,1.2073751416447935,1,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,-0.3439800910844016,1,1,0,0,1,0,1,0,1,0.8303623539159949,-0.05505497614847355,0.8378228407822303,1,0,0,0,0,0,1,1,0,0,0,1
1,0,0,0,1.613876060463074,1,1,0,1,1,1,1,1,0,1.4742150094345756,2.4557982231092965,1.4745013456183809,1,0,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1.3283553716957337,1,1,1,1,1,0,1,1,1,1.4808698172435533,2.1697633384574924,1.533186688736811,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.6702894496756475,1,0,0,1,1,0,0,1,1,0.9418303847163696,-0.3149408623570383,1.1077949646201382,1,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,-0.05845940231706142,1,0,0,0,1,1,1,1,0,1.1497931287469187,0.3601867243405132,1.1728568878065844,1,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0.8796800036327707,1,0,1,1,0,1,1,1,1,1.3477736610640019,1.4736066832639907,1.3116588249993573,1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,1.287566701871828,1,0,0,0,0,0,0,0,1,-1.5038114850828896,-0.4466307343489152,-1.4921971212350602,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0.6757366545132419,1,0,0,0,0,0,0,0,0,-1.5271033124143112,-0.6027995847153876,-1.530577683772351,0,1,1,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.2005421573864221,1,1,0,0,0,0,0,0,0,-1.340768693762939,-0.9685999015932075,-1.1980155406399486,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-1.4888381675126903,-0.9976934091048453,-1.4841445639607391,0,1,0,0,0,0,1,0,0,0,0,1
1,0,1,1,1.4915100509913568,1,0,1,1,1,0,0,0,1,-0.17118622133513015,0.7820865311558037,-0.1970923154476885,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,-0.4255574307322131,1,0,0,0,0,1,0,0,1,-0.45900665907341026,-0.4647152937764664,-0.29463520902516754,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.8796800036327707,1,0,1,0,1,1,1,1,0,0.522577492750782,0.883188667153572,0.48711992242467717,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,-0.9965988082668935,1,0,0,0,0,0,0,0,1,-1.5154573987486004,-0.9394844201332981,-1.5197725987178643,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.6757366545132419,1,1,1,1,0,0,0,0,1,-0.17118622133513015,0.28301421801054966,-0.1672769366159755,0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.2678499562741845,1,1,0,0,0,0,0,0,1,-1.3673879249988496,-0.6093478213003333,-1.3839101763733104,0,1,0,1,0,0,1,0,1,0,0,0
0,0,0,0,-0.5887121100278361,1,1,1,0,1,0,0,0,1,-0.1429032881469754,-0.4983574085803316,-0.022842766286702034,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,0,-0.7110781194995532,1,0,0,0,0,0,0,0,0,-1.5337581202232888,-0.8769245894039683,-1.5002738448120267,0,1,1,0,0,0,1,1,0,0,0,0
1,0,0,1,-0.30319142126049586,1,0,0,1,0,0,1,1,1,1.031670290137567,0.06962520634475339,1.0943308817177362,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,1,-0.26240275143659014,1,0,0,0,0,0,1,1,1,0.8619726910086385,0.031412510300389385,0.8586377287090601,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1.5730873906391682,1,0,1,1,1,1,1,1,1,0.6623284567393112,1.6505848626436967,0.6703187576216351,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1.613876060463074,1,0,1,1,1,1,0,1,1,0.26969479600963425,1.3073957385373838,0.2716639086178056,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0,0.6349479846893362,1,1,0,1,0,0,1,1,1,1.1348198111767192,1.0784931193918172,1.1238482942345407,1,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.6702894496756475,1,1,0,0,0,1,0,1,1,0.8037431226800846,-0.36991968093265587,0.8486631536831382,1,0,0,0,1,0,0,1,0,0,0,1
1,1,0,0,0.023117937330750068,1,1,0,0,0,0,0,0,1,-1.3307864820494728,-0.6339586433645585,-1.300505771703082,0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,1,1.5322987208152625,1,1,1,1,1,1,1,1,1,1.640585204659015,2.387942670846503,1.5050120424928937,1,0,0,1,0,0,0,0,0,0,1,1
1,0,1,0,1.5730873906391682,1,1,0,1,1,1,1,1,1,1.605647463661883,2.4887371715684687,1.5605645026206763,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.30319142126049586,1,0,1,0,0,1,1,1,1,0.3745080190010313,-0.1306893060994231,0.49007941223688833,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1.4915100509913568,1,1,0,1,1,0,0,0,1,0.6822928801662442,1.572928929451757,0.6672507724585771,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.9965988082668935,1,0,0,0,1,0,1,1,1,0.9052289417669926,-0.6857512394407898,0.8720699439596221,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,1,-0.05845940231706142,1,0,1,0,1,1,1,1,1,0.5408782142254707,0.11225466599171503,0.5697194291949615,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,1.2059893622240165,1,1,0,0,1,1,1,1,1,1.4209765469627547,2.031437334087583,1.5432494651991155,1,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,1.0428346829283937,1,0,0,0,0,0,0,0,0,-1.4688737440857575,-0.48534883120352673,-1.4742875695812616,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-0.9965988082668935,1,1,0,0,0,0,0,0,1,0.2863318155320782,-0.7287103083118258,0.46711175820276013,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.2270612864502788,1,0,0,0,0,0,0,0,0,-1.492165571417179,-0.6806752573900433,-1.5052510129478243,0,1,0,1,0,0,1,0,1,0,0,0
0,0,1,0,1.4915100509913568,1,1,0,0,0,0,0,0,1,-1.3291227800972283,-0.2513702300072136,-1.3265982828641816,0,1,0,1,1,0,0,0,0,0,1,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-1.5054751870351342,-0.9979131485875615,-1.5007157429175417,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.2678499562741845,0,0,1,1,0,1,0,0,0,-0.7900833475700447,-0.2590391379540123,-0.7065313688621666,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,1,1,1,0.8103979304890623,-0.967325412593453,0.8059923678693718,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,0,0.1815185925406812,-0.9453514643218233,0.15557359381487218,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,-0.2216140816126844,1,1,0,1,1,0,0,0,1,0.7172306211633763,0.04866205969361872,0.7953131636527662,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,1,-0.6087398347754057,-0.9679187091967869,-0.6953564456169381,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-0.26240275143659014,0,0,0,1,0,0,1,0,1,-0.83001219442391,-0.5566323193966936,-0.8469827330716814,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,1,1.450721381167451,1,1,1,0,1,1,1,1,1,1.4692239035778423,2.2933008756405946,1.5076112110242277,1,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,0.6757366545132419,1,1,0,0,1,0,1,1,1,1.1614390424126293,1.1347903748637322,1.1436385937973645,1,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0.3902159657459017,1,1,0,0,0,0,0,0,1,-0.487289592261565,-0.03809108808277545,-0.4130545755314093,0,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,-0.8334441289712705,1,0,1,0,0,1,0,0,0,0.530896002512004,-0.6257623606592406,0.24105325860037857,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.5479234402039304,1,0,0,0,0,0,0,0,0,-1.4888381675126903,-0.8361629153600952,-1.4756845410196346,0,1,0,1,0,0,1,1,0,0,0,0
1,0,0,0,1.287566701871828,1,1,0,0,1,1,1,1,1,1.3228181317803358,2.021373265779177,1.4159153233481854,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,1,0.0950060910239729,-0.9552836889405999,-0.2189350506088651,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,-0.05845940231706142,1,1,0,0,0,0,0,0,1,0.29964143115003355,-0.032158122049435425,0.21841043531074794,1,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0.6757366545132419,1,1,1,0,1,1,1,1,0,0.6473551391691115,0.7774500280704898,0.59367836482691,0,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-1.5121299948441116,-0.9980010443806482,-1.5073442145002625,0,1,0,0,0,1,0,0,0,0,0,1
1,0,1,1,0.0639066071546558,1,0,0,0,0,0,1,0,0,0.44604720294753997,0.12040700080048974,0.3476530534288687,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,-0.9558101384429878,0,0,0,0,1,0,1,1,1,-0.5372006508288968,-0.8122113117440188,-0.5235685570980853,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.5479234402039304,1,1,0,0,0,0,0,1,1,0.7022573035931767,-0.3330693696811328,0.5211425232750714,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0.4310046355698075,1,1,1,0,1,0,1,1,1,0.5092678771328271,0.5674889523350679,0.6085641125305359,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-0.6952523362921142,-0.9872118357792778,-0.693699327721258,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,-0.9965988082668935,1,0,1,0,0,0,0,0,1,-0.45235185126443284,-0.8256593680862563,-0.4467887612649,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.26240275143659014,1,0,0,0,1,1,1,1,1,1.1231738975110086,0.10840922504417984,1.0819662328038142,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.10469527697856156,1,0,0,0,0,0,0,0,0,-1.5071388889873785,-0.7046488349543913,-1.5014732825269954,0,1,0,1,0,0,1,0,1,0,0,0
1,0,1,0,-1.2821194970342338,1,0,1,0,1,0,0,0,0,-0.305946079466926,-0.9820699318837166,-0.3059337401320784,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0.10469527697856156,1,1,0,1,0,1,1,0,1,0.13659863983008275,0.06652687963845351,0.1601425045843906,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1.613876060463074,1,1,1,0,1,0,1,1,0,1.3427825552072685,2.337776146942373,1.3508849537059,1,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,0.5533706450415247,0,0,1,0,1,1,0,0,0,-0.8150388768537107,-0.1967210206556704,-0.8243234470633578,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,-1.2821194970342338,1,0,0,1,0,0,0,0,1,0.35953470143083166,-0.9732803525750647,0.35691341814002314,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0.3902159657459017,1,1,0,0,1,1,1,1,1,1.4442683742941764,1.0089675470603805,1.466985132305831,1,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.349427295921996,1,0,0,0,0,0,0,0,0,-1.4722011479902464,-0.6395180522772809,-1.4768694122236063,0,1,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.512581975217619,1,0,1,1,0,0,1,1,1,1.1780760619350734,0.9640527967931694,1.1504519411181071,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,1.287566701871828,1,0,1,0,1,0,0,0,0,0.5125952810373157,1.1986246945928165,0.4464495694409967,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,1.2467780320479223,1,1,1,1,1,1,1,0,1,0.49762196346711607,1.1299561062439738,0.40549590628798227,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,-1.0373874780907992,1,1,0,0,0,0,0,0,1,-1.3257953761927397,-0.9393306024953968,-1.4278025555076106,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-0.6952523362921142,-0.9872118357792778,-0.693699327721258,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1.1652006924001108,1,0,0,0,0,0,0,0,0,-1.4805196577514683,-0.4675499331035067,-1.4856115207864231,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.5887121100278361,1,1,0,0,0,0,0,0,1,-0.4856258903093207,-0.6051727711287236,-0.470356660225686,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,1.0428346829283937,1,1,0,1,0,0,1,0,1,0.06339575393132932,0.7383583740952606,0.11680274925559465,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.4310046355698075,0,0,0,0,1,0,1,1,1,-0.5272184391154305,-0.09410268222715971,-0.5517267154494894,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,-0.9558101384429878,1,0,0,0,1,1,1,1,0,1.2712433712607594,-0.5800565482542508,1.4217037282199019,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1.287566701871828,1,1,0,1,1,0,1,1,1,1.3144996220191139,1.9347299877441402,1.3138213254940094,1,0,0,1,0,0,0,0,0,0,1,0
